Time (s),Sprung Accel (m/s^2),Unsprung Accel (m/s^2), Spring Force (N), Damper Force (N), Tire force(N)
4.140000,-0.153070,-0.563929,34.109845,11.811147,82.072398
4.150000,-0.166896,-0.018517,35.798319,14.270406,61.341370
4.160000,-0.134335,0.497959,36.916374,3.384041,26.442949
4.170000,-0.070931,0.698014,36.189046,-14.909794,-3.869328
4.180000,-0.004318,0.576701,33.280356,-31.984924,-20.095796
4.190000,0.041411,0.228894,28.781978,-41.205287,-18.650954
4.200000,0.053049,-0.187691,23.848602,-39.763396,-2.568012
4.210000,0.037119,-0.395299,19.614061,-30.749676,12.879584
4.220000,0.019102,-0.235719,16.497815,-22.228314,11.708226
4.230000,0.020307,0.066293,14.018588,-20.110723,-2.652485
4.240000,0.037512,0.177022,11.454503,-22.708001,-13.424363
4.250000,0.055856,0.124505,8.547637,-25.304302,-16.927949
4.260000,0.073813,0.168436,5.369912,-27.513952,-24.844219
4.270000,0.098861,0.292115,1.826124,-31.484315,-38.895334
4.280000,0.125166,0.234899,-2.221090,-35.328652,-44.891001
4.290000,0.136569,-0.007741,-6.464377,-34.506451,-37.214724
4.300000,0.129828,-0.163166,-10.270862,-28.677527,-27.600795
4.310000,0.114888,-0.176419,-13.246032,-21.220250,-21.976872
4.320000,0.093134,-0.272269,-15.269008,-12.671326,-10.257240
4.330000,0.056503,-0.471386,-16.072906,-0.878096,11.231412
4.340000,0.008769,-0.515113,-15.315341,12.684558,29.081399
4.350000,-0.034408,-0.366193,-13.074447,23.396833,36.308474
4.360000,-0.069012,-0.298092,-9.791639,30.495318,44.430401
4.370000,-0.103256,-0.347591,-5.732028,36.708769,57.948517
4.380000,-0.131259,-0.193821,-1.047891,40.425618,59.845783
4.390000,-0.133036,0.200278,3.621359,36.289397,41.710475
4.400000,-0.110786,0.349462,7.345435,25.890220,27.090276
4.410000,-0.099189,-0.023332,9.999945,19.756892,40.617629
4.420000,-0.122918,-0.480470,12.590132,24.285394,69.979382
4.430000,-0.164161,-0.489993,16.087702,33.160720,84.195286
4.440000,-0.189427,-0.160998,20.356410,36.471588,77.163343
4.450000,-0.189590,0.077273,24.528403,32.348539,66.009168
4.460000,-0.173478,0.191918,27.918238,24.125070,55.265166
4.470000,-0.138964,0.440849,30.067305,11.621807,32.126544
4.480000,-0.075852,0.791765,30.300437,-7.544926,-5.294609
4.490000,0.011842,0.980496,27.891972,-31.444668,-43.241323
4.500000,0.110954,1.032585,22.550002,-55.836125,-78.507734
4.510000,0.222099,1.217928,14.252844,-80.882460,-123.991488
4.520000,0.354524,1.503911,2.751915,-109.108979,-181.279726
4.530000,0.497832,1.513815,-12.188041,-137.161526,-229.224531
4.540000,0.619169,1.089949,-29.977310,-155.773515,-249.459096
4.550000,0.692902,0.515072,-49.034911,-158.835796,-246.744018
4.560000,0.718754,0.089150,-67.547209,-148.078844,-235.148832
4.570000,0.709086,-0.175914,-84.174683,-128.551144,-219.428839
4.580000,0.674609,-0.340618,-98.130420,-104.252396,-200.351640
4.590000,0.626989,-0.351672,-109.077524,-79.019099,-184.319624
4.600000,0.578564,-0.245994,-117.140345,-56.428876,-173.706073
4.610000,0.528423,-0.270313,-122.642274,-35.884584,-156.585698
4.620000,0.459403,-0.561396,-125.524935,-12.295883,-120.761400
4.630000,0.361153,-0.866216,-125.212124,16.866308,-74.634690
4.640000,0.251185,-0.812618,-121.328265,45.972679,-41.531343
4.650000,0.162064,-0.394900,-114.470238,65.850891,-32.585672
4.660000,0.107924,-0.006042,-106.004478,73.627362,-34.013475
4.670000,0.070378,-0.001211,-97.024571,75.911219,-22.920182
4.680000,0.017600,-0.360455,-87.568874,82.288998,10.440132
4.690000,-0.066916,-0.769022,-76.820639,96.895335,56.802813
4.700000,-0.171666,-0.897418,-64.002520,115.502382,96.825180
4.710000,-0.264518,-0.593544,-49.220478,128.575913,112.611799
4.720000,-0.311827,0.037779,-33.729517,127.277713,97.864499
4.730000,-0.301192,0.635920,-19.441148,109.798850,65.431680
4.740000,-0.255380,0.772426,-7.843563,84.457489,43.107028
4.750000,-0.220768,0.323121,0.996372,65.234168,52.253434
4.760000,-0.230956,-0.329022,8.445973,60.840777,86.085972
4.770000,-0.277042,-0.607157,16.117575,66.995087,114.468028
4.780000,-0.318280,-0.326760,24.493679,70.990296,115.051910
4.790000,-0.324718,0.123250,32.719331,64.696098,96.082759
4.800000,-0.305627,0.235233,39.713610,51.974385,84.535805
4.810000,-0.295420,-0.096514,45.357715,43.268201,96.909203
4.820000,-0.318846,-0.573182,50.606327,45.047360,127.429743
4.830000,-0.372308,-0.842252,56.639223,55.053071,158.294352
4.840000,-0.428216,-0.699541,63.919384,64.545528,170.653020
4.850000,-0.448182,-0.103243,71.697750,62.756802,149.707475
4.860000,-0.401291,0.745591,78.102479,42.284879,94.604786
4.870000,-0.287012,1.381465,80.932219,5.171469,27.090178
4.880000,-0.142875,1.407241,78.919985,-36.057532,-21.589583
4.890000,-0.019035,0.904546,72.525660,-66.815067,-38.502652
4.900000,0.058457,0.326015,63.482812,-81.019908,-36.263750
4.910000,0.095099,-0.034359,53.612033,-82.141708,-30.613017
4.920000,0.104910,-0.247080,44.125109,-75.598174,-23.002383
4.930000,0.094784,-0.420269,35.744920,-64.180230,-10.696318
4.940000,0.071472,-0.483524,28.911964,-50.353580,0.729259
4.950000,0.044852,-0.435021,23.719536,-37.175041,7.885798
4.960000,0.013778,-0.506267,20.076270,-24.209775,22.040862
4.970000,-0.037733,-0.818797,18.228626,-6.908831,54.264347
4.980000,-0.115607,-1.067636,18.826895,15.855273,92.221713
4.990000,-0.194336,-0.851389,22.093459,36.207386,108.531950
5.000000,-0.235711,-0.238132,27.049591,43.663604,93.637116
5.010000,-0.227586,0.280654,31.933316,36.342617,66.616240
5.020000,-0.192509,0.385729,35.429939,22.322674,50.067645
5.030000,-0.159216,0.220585,37.329036,10.435810,46.894152
5.040000,-0.138251,0.062789,38.110328,3.364920,47.571663
5.050000,-0.126696,-0.025433,38.275484,-0.266775,48.170206
5.060000,-0.121937,-0.103680,38.155470,-1.574244,50.590366
5.070000,-0.121844,-0.140059,37.979598,-1.426488,52.608039
5.080000,-0.121016,-0.095928,37.820712,-1.515998,50.595059
5.090000,-0.118557,-0.096049,37.614474,-2.047351,50.108490
5.100000,-0.125339,-0.283134,37.484454,0.117312,61.486842
5.110000,-0.151816,-0.533481,37.946689,7.598071,82.410985
5.120000,-0.188560,-0.536853,39.483552,17.084413,95.144848
5.130000,-0.209572,-0.205108,41.864010,21.007563,86.849646
5.140000,-0.198350,0.187647,44.112508,15.392370,64.901060
5.150000,-0.162228,0.366416,45.237392,3.431069,44.704860
5.160000,-0.116999,0.383169,44.817061,-9.717492,29.126764
5.170000,-0.067580,0.431122,42.839243,-22.565150,10.736416
5.180000,-0.012683,0.490778,39.310764,-35.505757,-9.998423
5.190000,0.041007,0.414635,34.317268,-46.619308,-23.930449
5.200000,0.085371,0.290319,28.227541,-53.838876,-32.476508
5.210000,0.129032,0.391871,21.371238,-60.080697,-51.412306
5.220000,0.190301,0.697441,13.521790,-70.612116,-85.852694
5.230000,0.265424,0.767213,4.187559,-83.814669,-113.885791
5.240000,0.319076,0.305309,-6.341441,-89.381270,-109.801564
5.250000,0.319163,-0.376431,-16.565332,-79.183695,-77.540550
5.260000,0.272970,-0.711694,-24.738097,-57.152899,-46.191171
5.270000,0.216917,-0.562839,-30.160687,-34.914416,-34.440493
5.280000,0.176227,-0.289978,-33.329034,-19.539210,-33.804161
5.290000,0.146639,-0.225496,-34.997401,-8.994152,-27.201419
5.300000,0.111021,-0.366419,-35.399306,2.092898,-9.002142
5.310000,0.058795,-0.570161,-34.256402,16.617757,17.651826
5.320000,-0.011558,-0.758350,-31.138676,34.606035,49.588129
5.330000,-0.094509,-0.850752,-25.741026,54.093842,81.191636
5.340000,-0.175832,-0.738426,-18.133649,70.883391,102.600744
5.350000,-0.237932,-0.444833,-8.945128,80.324705,109.059709
5.360000,-0.272609,-0.148167,0.814760,80.968018,106.236301
5.370000,-0.283250,0.056535,10.196973,74.778025,99.770252
5.380000,-0.272346,0.269779,18.491315,63.212451,85.806217
5.390000,-0.234945,0.572230,25.013394,45.470075,58.915520
5.400000,-0.168815,0.849095,29.004330,21.640286,23.751475
5.410000,-0.084068,0.942919,29.932458,-4.711942,-8.906367
5.420000,0.002737,0.854182,27.813173,-28.634198,-33.554165
5.430000,0.079169,0.676069,23.162407,-46.913063,-50.444001
5.440000,0.138240,0.450834,16.751820,-58.223760,-59.269550
5.450000,0.176642,0.218866,9.435760,-62.428369,-60.867878
5.460000,0.198718,0.099573,1.958644,-61.574023,-62.338054
5.470000,0.217262,0.164148,-5.328325,-59.850223,-71.328460
5.480000,0.241938,0.284025,-12.524498,-60.056994,-85.041276
5.490000,0.267070,0.241943,-19.781743,-60.339206,-91.368463
5.500000,0.274925,-0.034910,-26.798372,-55.679044,-80.957118
5.510000,0.249995,-0.437155,-32.714830,-42.283702,-53.771089
5.520000,0.189163,-0.794986,-36.457699,-20.291146,-16.767225
5.530000,0.104286,-0.941734,-37.241885,5.956168,18.242461
5.540000,0.019283,-0.774201,-35.003259,29.218211,38.415466
5.550000,-0.043921,-0.427081,-30.500279,43.676656,42.777598
5.560000,-0.088062,-0.304005,-24.746503,51.165114,51.250123
5.570000,-0.145764,-0.691260,-17.984660,61.713869,88.233524
5.580000,-0.248431,-1.322585,-9.251887,83.781124,151.735731
5.590000,-0.385924,-1.549025,2.680380,113.096676,207.867128
5.600000,-0.505631,-1.023900,17.734140,133.955235,222.741088
5.610000,-0.555692,-0.059867,33.957391,132.750107,193.740799
5.620000,-0.524160,0.757988,48.539298,108.708622,144.442879
5.630000,-0.436663,1.132139,59.313416,71.685365,97.480897
5.640000,-0.328235,1.132712,65.460477,33.010002,61.315379
5.650000,-0.223901,0.936237,67.277795,-0.107593,36.001324
5.660000,-0.135008,0.697105,65.625268,-25.122897,18.024524
5.670000,-0.060284,0.552715,61.418171,-43.333005,0.440237
5.680000,0.007733,0.515102,55.291469,-57.611316,-19.868961
5.690000,0.068354,0.400430,47.670421,-68.176675,-34.079956
5.700000,0.107724,0.080156,39.204638,-71.521910,-31.552561
5.710000,0.117783,-0.226160,30.894112,-66.229100,-19.935267
5.720000,0.117180,-0.148734,23.439009,-58.592922,-22.864226
5.730000,0.139581,0.316090,16.492554,-58.366707,-51.781982
5.740000,0.198089,0.731069,8.904437,-68.331088,-90.511688
5.750000,0.272063,0.749139,-0.161029,-81.457984,-115.812098
5.760000,0.333484,0.506275,-10.528837,-89.516235,-124.684272
5.770000,0.376507,0.363095,-21.458697,-91.493332,-132.133082
5.780000,0.415509,0.450181,-32.502637,-92.150170,-149.132131
5.790000,0.463460,0.626536,-43.771345,-95.266567,-173.410425
5.800000,0.519670,0.716703,-55.560245,-100.340615,-196.491800
5.810000,0.570654,0.598796,-67.866156,-103.329898,-208.136305
5.820000,0.594239,0.198491,-80.062749,-98.208911,-197.447620
5.830000,0.569781,-0.387594,-90.841082,-80.093295,-162.087083
5.840000,0.495070,-0.857723,-98.640202,-49.880888,-115.524404
5.850000,0.390357,-0.999172,-102.424055,-14.683168,-74.551220
5.860000,0.279089,-0.930846,-102.074785,18.348147,-41.420788
5.870000,0.170925,-0.855882,-98.046532,46.768952,-9.784387
5.880000,0.071592,-0.700319,-90.951157,69.473434,15.025345
5.890000,-0.001468,-0.282243,-81.720504,82.161028,18.687086
5.900000,-0.031436,0.242721,-71.818954,81.249639,2.940934
5.910000,-0.027862,0.460732,-62.680265,71.038995,-9.522431
5.920000,-0.022657,0.253479,-54.795522,61.592475,-2.434365
5.930000,-0.037410,-0.056007,-47.630900,58.853873,16.254764
5.940000,-0.068312,-0.192091,-40.450725,60.944200,32.293336
5.950000,-0.105335,-0.248521,-32.907439,64.507859,46.701969
5.960000,-0.150070,-0.397484,-24.834718,69.855668,68.090217
5.970000,-0.207816,-0.582211,-15.924653,78.269518,95.562799
5.980000,-0.276120,-0.688360,-5.855604,88.691744,122.924272
5.990000,-0.350078,-0.758056,5.503390,99.520021,150.510183
6.000000,-0.426888,-0.805547,18.145183,109.921140,178.060513
6.010000,-0.495036,-0.644948,31.843946,116.666900,193.009638
6.020000,-0.530308,-0.166830,45.764746,113.327788,182.142370
6.030000,-0.515896,0.386474,58.420511,96.348313,151.255232
6.040000,-0.459535,0.705005,68.356896,69.503652,117.537213
6.050000,-0.378873,0.841916,74.788020,38.873810,84.421018
6.060000,-0.277566,1.056664,77.395686,5.874095,40.938311
6.070000,-0.151689,1.308295,75.832595,-30.325795,-12.326491
6.080000,-0.015965,1.250646,69.944873,-65.155373,-54.221563
6.090000,0.095700,0.770873,60.484029,-89.194033,-68.147335
6.100000,0.162140,0.228565,49.115284,-97.757309,-63.979703
6.110000,0.195530,0.023143,37.434047,-96.093189,-64.630241
6.120000,0.222567,0.122388,26.105278,-92.875424,-77.572103
6.130000,0.252263,0.171376,15.080399,-90.759222,-89.166541
6.140000,0.269487,-0.051637,4.472531,-85.318726,-83.932851
6.150000,0.256096,-0.429158,-4.992291,-71.836486,-61.323296
6.160000,0.211579,-0.688662,-12.349040,-51.124790,-33.985195
6.170000,0.154043,-0.669390,-17.081931,-29.130871,-15.537682
6.180000,0.105828,-0.423870,-19.460749,-12.287693,-10.975062
6.190000,0.077846,-0.154861,-20.300158,-3.053761,-14.386486
6.200000,0.062904,-0.073834,-20.365061,1.493988,-13.388574
6.210000,0.042117,-0.244992,-19.852392,7.217400,1.381577
6.220000,0.001940,-0.497918,-18.353660,17.771788,26.458891
6.230000,-0.049534,-0.519917,-15.416548,30.276824,44.444248
6.240000,-0.083466,-0.139124,-11.315625,36.355571,37.622526
6.250000,-0.074287,0.430910,-7.278625,29.564643,7.498912
6.260000,-0.027709,0.714215,-4.737461,13.050198,-21.614396
6.270000,0.018848,0.448379,-4.155611,-1.498852,-24.845056
6.280000,0.029772,-0.102264,-4.618498,-4.312955,-2.706869
6.290000,0.004040,-0.425207,-4.694036,3.482026,21.022240
6.300000,-0.029643,-0.322172,-3.671261,12.564246,27.382422
6.310000,-0.046946,-0.056897,-1.891897,15.975814,20.612073
6.320000,-0.049582,0.033295,-0.023013,14.897528,17.150161
6.330000,-0.055529,-0.115983,1.744006,14.914706,26.058511
6.340000,-0.078980,-0.366156,3.814742,19.879306,45.576779
6.350000,-0.122223,-0.576970,6.814060,29.852799,69.867041
6.360000,-0.175997,-0.625564,11.160874,41.638207,90.047867
6.370000,-0.220422,-0.399914,16.717723,49.408994,94.210779
6.380000,-0.232767,0.060796,22.610805,47.219214,76.615884
6.390000,-0.203616,0.509763,27.500906,33.583846,45.745611
6.400000,-0.144856,0.709546,30.269703,13.186976,16.767071
6.410000,-0.078775,0.647523,30.555623,-6.923111,-2.254806
6.420000,-0.022265,0.459069,28.720758,-22.041359,-12.044589
6.430000,0.017436,0.243199,25.477439,-30.708256,-14.869411
6.440000,0.039811,0.058985,21.574066,-33.517405,-13.372157
6.450000,0.050988,-0.009781,17.575458,-32.871868,-13.569901
6.460000,0.061734,0.058507,13.679916,-32.200232,-20.097544
6.470000,0.077157,0.124482,9.773810,-32.920928,-28.121976
6.480000,0.088328,0.008541,5.831634,-32.330041,-26.218358
6.490000,0.078505,-0.304147,2.303754,-25.855122,-8.092985
6.500000,0.038111,-0.650308,0.057462,-11.490688,21.772176
6.510000,-0.026694,-0.837370,-0.094305,8.102518,52.251856
6.520000,-0.096764,-0.760065,2.109677,26.919510,71.991449
6.530000,-0.150431,-0.461725,6.180678,38.948621,75.797484
6.540000,-0.177830,-0.157583,11.135719,42.213213,70.518751
6.550000,-0.189759,-0.099477,16.137849,40.789921,71.638795
6.560000,-0.208266,-0.308921,21.054567,41.425244,87.568547
6.570000,-0.243285,-0.509572,26.346321,46.639271,108.652204
6.580000,-0.280331,-0.416299,32.315747,51.783444,116.639686
6.590000,-0.293705,-0.032003,38.487094,49.624334,103.072206
6.600000,-0.268765,0.409650,43.728632,36.900904,74.051815
6.610000,-0.209624,0.707950,46.886494,16.000662,40.416184
6.620000,-0.130792,0.817723,47.292068,-8.054419,9.161921
6.630000,-0.046125,0.800917,44.850574,-31.013188,-17.991700
6.640000,0.037592,0.762306,39.826492,-51.104215,-43.721700
6.650000,0.121122,0.776466,32.542148,-68.878679,-71.820337
6.660000,0.206193,0.802739,23.220472,-85.078235,-100.988981
6.670000,0.287644,0.729937,12.113977,-98.407053,-124.306799
6.680000,0.355402,0.545081,-0.272197,-106.348349,-137.821883
6.690000,0.404308,0.359906,-13.216450,-108.075900,-145.087677
6.700000,0.436180,0.227532,-26.040498,-104.813426,-149.239173
6.710000,0.451031,0.064230,-38.194654,-97.114619,-146.372239
6.720000,0.443607,-0.176705,-49.089554,-83.992605,-132.549974
6.730000,0.412366,-0.385549,-58.065051,-65.644894,-112.419166
6.740000,0.366625,-0.430696,-64.676989,-45.310442,-95.281200
6.750000,0.322216,-0.290201,-68.984499,-27.680306,-87.452809
6.760000,0.294619,0.002765,-71.579960,-16.805626,-92.523468
6.770000,0.294887,0.379258,-73.439494,-15.026698,-110.909420
6.780000,0.321492,0.638040,-75.597567,-20.849903,-132.603266
6.790000,0.353489,0.549200,-78.571760,-27.475088,-139.771359
6.800000,0.363613,0.177791,-81.945780,-27.138206,-126.343729
6.810000,0.344548,-0.108517,-84.737055,-18.627226,-107.164781
6.820000,0.313109,-0.106242,-86.292699,-7.639958,-97.446559
6.830000,0.283676,-0.036310,-86.631606,1.528900,-91.632764
6.840000,0.249569,-0.164352,-85.882664,11.012044,-75.000705
6.850000,0.198278,-0.399457,-83.766998,24.283536,-47.621747
6.860000,0.131755,-0.512986,-79.852588,40.326220,-20.885675
6.870000,0.059242,-0.537273,-73.999352,56.226894,3.634233
6.880000,-0.018997,-0.636151,-66.255486,71.954638,33.556988
6.890000,-0.105260,-0.735497,-56.585619,88.163752,66.190367
6.900000,-0.188807,-0.626834,-45.094818,101.736842,88.168734
6.910000,-0.253405,-0.364730,-32.385191,108.406817,96.648699
6.920000,-0.298800,-0.236170,-19.290290,108.930234,105.056647
6.930000,-0.341245,-0.349053,-6.227500,108.600865,123.928568
6.940000,-0.392967,-0.525833,6.959419,110.930822,149.026516
6.950000,-0.451618,-0.601245,20.556473,114.928935,171.794261
6.960000,-0.508435,-0.575934,34.592836,117.937536,189.324019
6.970000,-0.555626,-0.474598,48.810810,117.877044,200.174640
6.980000,-0.585966,-0.292418,62.732815,113.057092,201.715991
6.990000,-0.595819,-0.106543,75.741444,103.004404,196.370752
7.000000,-0.590318,-0.032843,87.318574,89.776920,191.310278
7.010000,-0.577684,-0.037794,97.260186,76.044968,187.713592
7.020000,-0.557079,0.042982,105.521538,61.602200,177.571900
7.030000,-0.518024,0.278507,111.842883,43.564248,154.125081
7.040000,-0.452829,0.554862,115.658012,20.190653,120.145026
7.050000,-0.366878,0.694346,116.430800,-6.367419,85.776069
7.060000,-0.278686,0.574718,114.116521,-30.510748,62.939739
7.070000,-0.210592,0.223894,109.398552,-46.220860,57.763408
7.080000,-0.171303,-0.095040,103.432776,-52.041881,60.751614
7.090000,-0.142821,-0.046656,97.066435,-54.220150,50.079740
7.100000,-0.093879,0.362921,90.141314,-61.977762,15.549596
7.110000,-0.013871,0.701938,81.760172,-77.598840,-26.101845
7.120000,0.075293,0.643628,71.376696,-93.964579,-52.180198
7.130000,0.148541,0.392332,59.397086,-103.959459,-63.898250
7.140000,0.207117,0.336442,46.584571,-108.719669,-79.944780
7.150000,0.268244,0.494841,33.220566,-113.693715,-107.002034
7.160000,0.338829,0.631346,19.114934,-120.763530,-136.299149
7.170000,0.414698,0.700105,4.098691,-128.508041,-164.282646
7.180000,0.492396,0.754726,-11.832697,-135.886101,-192.315653
7.190000,0.560128,0.587125,-28.458814,-139.579597,-206.692533
7.200000,0.586936,-0.025814,-44.837982,-131.242949,-186.601880
7.210000,0.547960,-0.777739,-59.105688,-105.282177,-138.154259
7.220000,0.459347,-1.072187,-69.461358,-68.342693,-94.812625
7.230000,0.364546,-0.837763,-75.441150,-33.922525,-74.485104
7.240000,0.285977,-0.585286,-77.823514,-7.969708,-60.648377
7.250000,0.214137,-0.576971,-77.436396,13.195284,-37.740793
7.260000,0.144795,-0.492328,-74.688903,31.250526,-19.340760
7.270000,0.097034,-0.099312,-70.239739,41.129647,-22.690561
7.280000,0.083843,0.293873,-65.301503,40.148599,-37.618145
7.290000,0.090911,0.372188,-60.894993,33.621789,-44.491548
7.300000,0.101406,0.343130,-57.305815,26.884029,-47.395330
7.310000,0.122567,0.547511,-54.631789,17.861609,-64.755052
7.320000,0.169522,0.879811,-53.424609,2.567977,-96.679109
7.330000,0.236259,0.987779,-54.344142,-16.533543,-124.606370
7.340000,0.299366,0.798079,-57.407950,-32.401905,-137.260156
7.350000,0.339971,0.473314,-61.880061,-40.111252,-135.990209
7.360000,0.347294,0.058312,-66.634704,-37.553433,-119.343537
7.370000,0.312581,-0.442495,-70.351212,-23.423061,-84.649210
7.380000,0.239885,-0.777887,-71.752043,-0.213550,-45.099636
7.390000,0.158456,-0.642499,-70.290430,22.753493,-24.838677
7.400000,0.104986,-0.141967,-66.678563,35.182787,-31.161925
7.410000,0.089284,0.243369,-62.367334,35.582271,-44.738802
7.420000,0.087066,0.196794,-58.328580,32.208869,-42.513480
7.430000,0.068330,-0.132130,-54.417602,33.918744,-21.448688
7.440000,0.026396,-0.368573,-49.874513,41.955801,3.072835
7.450000,-0.020242,-0.292105,-44.282854,50.355400,14.490698
7.460000,-0.047579,0.025223,-38.050336,52.324162,8.159790
7.470000,-0.046573,0.324208,-32.112418,46.084453,-6.745358
7.480000,-0.029401,0.375649,-27.214583,36.034742,-15.356128
7.490000,-0.019113,0.148301,-23.373723,29.107722,-8.482159
7.500000,-0.034300,-0.229302,-19.877032,30.167171,14.040562
7.510000,-0.082191,-0.619944,-15.666865,40.324095,48.150043
7.520000,-0.157592,-0.881106,-9.784781,57.062459,85.382281
7.530000,-0.238810,-0.798344,-1.844559,73.487585,108.394628
7.540000,-0.290701,-0.279912,7.495125,79.715185,101.138008
7.550000,-0.289690,0.353127,16.598273,70.308666,70.850976
7.560000,-0.250264,0.574365,23.871458,51.207833,47.160577
7.570000,-0.212996,0.280588,28.938862,34.960088,48.519234
7.580000,-0.200224,-0.051937,32.609835,27.457386,60.015548
7.590000,-0.195307,0.008157,35.643245,22.948915,55.779521
7.600000,-0.170624,0.336170,37.853672,13.333501,32.398372
7.610000,-0.121553,0.546465,38.513914,-2.047988,6.441757
7.620000,-0.064951,0.502813,37.255222,-17.769929,-10.041499
7.630000,-0.020070,0.274327,34.400641,-28.379571,-13.867090
7.640000,-0.003693,-0.132887,30.834087,-29.726101,0.256912
7.650000,-0.028624,-0.639580,27.849009,-19.261897,32.846271
7.660000,-0.087144,-0.892989,26.700348,-0.557128,64.710731
7.670000,-0.144101,-0.622405,27.726636,15.503700,71.356560
7.680000,-0.167063,-0.114786,29.990687,20.128202,55.429416
7.690000,-0.161957,0.060509,32.210970,16.376031,45.701140
7.700000,-0.161997,-0.198720,34.027410,14.571667,58.124691
7.710000,-0.181645,-0.411030,36.005062,18.488466,74.930635
7.720000,-0.198650,-0.197814,38.450293,21.144853,70.875957
7.730000,-0.185459,0.241778,40.685550,14.952086,46.095240
7.740000,-0.143287,0.466187,41.657445,1.328757,21.760248
7.750000,-0.097160,0.340983,40.958041,-11.810013,12.579602
7.760000,-0.067437,0.082225,39.048850,-18.817650,15.209709
7.770000,-0.055256,-0.077718,36.682883,-20.106022,19.085019
7.780000,-0.049872,-0.081657,34.320823,-19.359332,17.893942
7.790000,-0.040268,0.021901,31.984076,-19.903602,10.216941
7.800000,-0.019761,0.175636,29.395325,-23.467130,-3.486820
7.810000,0.013049,0.314521,26.176683,-30.091380,-20.620752
7.820000,0.053103,0.359741,22.060591,-37.991378,-35.783776
7.830000,0.091453,0.298132,17.063146,-44.498937,-45.364945
7.840000,0.125529,0.274342,11.412887,-49.071541,-55.307257
7.850000,0.168583,0.497721,5.122876,-55.697838,-79.886498
7.860000,0.241042,0.944748,-2.414858,-69.897638,-124.830863
7.870000,0.343699,1.227980,-12.137170,-90.972544,-172.196510
7.880000,0.443206,0.959781,-24.281015,-108.680791,-192.614097
7.890000,0.495914,0.251159,-37.653404,-111.120837,-176.721429
7.900000,0.487627,-0.369101,-50.180369,-96.107693,-144.667708
7.910000,0.440338,-0.581169,-60.234353,-71.867052,-118.899182
7.920000,0.379712,-0.582203,-67.271988,-46.641712,-98.772430
7.930000,0.309557,-0.683460,-71.303349,-21.563848,-70.929436
7.940000,0.222216,-0.880418,-72.204249,5.539320,-32.991183
7.950000,0.118603,-0.999194,-69.731961,34.151055,6.594534
7.960000,0.007919,-1.007796,-63.877039,61.501314,43.269730
7.970000,-0.100769,-0.939180,-54.951765,85.182475,75.582938
7.980000,-0.196238,-0.727372,-43.563121,102.434476,96.725743
7.990000,-0.265896,-0.397405,-30.670639,110.439377,103.710486
8.000000,-0.311392,-0.218865,-17.335147,110.752878,109.798612
8.010000,-0.352635,-0.345500,-4.090004,109.880471,128.908328
8.020000,-0.400506,-0.460148,9.182615,110.969101,149.799572
8.030000,-0.433724,-0.148906,22.387600,107.729705,145.912807
8.040000,-0.421093,0.459157,34.446089,91.881911,112.882676
8.050000,-0.363246,0.807552,43.849296,65.124520,77.087971
8.060000,-0.294809,0.646847,49.950766,38.491928,61.851780
8.070000,-0.245788,0.288225,53.362568,20.373694,62.580339
8.080000,-0.216944,0.098729,55.122828,9.960348,62.236204
8.090000,-0.193573,0.102317,55.838702,2.233328,54.721535
8.100000,-0.165913,0.166859,55.613512,-5.839741,42.947614
8.110000,-0.130847,0.252391,54.344429,-15.090363,27.740733
8.120000,-0.088538,0.322125,51.894747,-25.333290,10.877946
8.130000,-0.045768,0.271302,48.257555,-34.527035,-0.459853
8.140000,-0.012714,0.115735,43.739002,-39.924689,-3.624133
8.150000,0.010787,0.056625,38.799248,-42.035371,-8.138422
8.160000,0.038353,0.208440,33.581489,-45.087445,-23.951953
8.170000,0.081123,0.423698,27.751482,-52.088507,-47.868584
8.180000,0.135747,0.517872,20.892209,-61.616444,-70.092501
8.190000,0.192893,0.516725,12.891900,-70.759898,-88.706208
8.200000,0.250017,0.544553,3.861132,-78.866372,-108.703680
8.210000,0.308814,0.592455,-6.115476,-86.528849,-130.247728
8.220000,0.364739,0.539127,-16.925906,-92.495810,-146.133432
8.230000,0.405676,0.326190,-28.168183,-93.534503,-149.580188
8.240000,0.419774,0.008085,-39.060416,-86.871849,-139.203201
8.250000,0.402341,-0.310874,-48.628718,-72.073433,-118.359478
8.260000,0.358568,-0.515115,-56.027818,-51.542547,-94.237092
8.270000,0.302428,-0.525185,-60.849770,-29.878555,-75.248056
8.280000,0.249096,-0.389302,-63.250109,-11.478675,-64.189929
8.290000,0.203507,-0.285967,-63.717331,2.665358,-54.298433
8.300000,0.156314,-0.366679,-62.587786,15.693556,-35.297078
8.310000,0.093739,-0.596684,-59.730584,31.608944,-4.185182
8.320000,0.013305,-0.766271,-54.738167,50.746805,30.025030
8.330000,-0.069190,-0.667792,-47.497820,68.254681,52.303405
8.340000,-0.130001,-0.310169,-38.626724,77.626901,55.149482
8.350000,-0.159277,0.022333,-29.271764,77.054985,48.660538
8.360000,-0.173330,0.020769,-20.312792,72.311835,52.846609
8.370000,-0.198611,-0.266439,-11.731969,71.315319,74.303887
8.380000,-0.239386,-0.410962,-2.955413,74.771079,94.334210
8.390000,-0.267411,-0.084841,6.062178,74.161136,88.071952
8.400000,-0.249837,0.535980,14.233641,60.717604,52.800603
8.410000,-0.182451,0.994838,19.953583,34.781616,8.595388
8.420000,-0.089331,1.078941,22.211004,4.588200,-26.460422
